,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
DYNC2LI1,0.0,0.02633489,0.043521054,0.05891827,0.0500278,0.02066557,0.0,0.0,0.01237746,0.043845247,0.0,0.03651699,0.043276392,0.037886404,0.0072535356,0.051607937,0.093225636,0.059814375,0.0,0.017996123,0.0,0.010764924,0.0,0.0,0.0,0.06294544
APBA3,0.0,0.068115175,0.070272595,0.07103819,0.17576477,0.015841825,0.09924435,0.01620686,0.006504319,0.13378258,0.018368052,0.034779854,0.016906712,0.0,0.05274046,0.034315858,0.0,0.0,0.1338398,0.18784414,0.20399162,0.031622153,0.0016991316,0.18976185,0.0,0.024752427
NXPH3,0.0,0.0,0.016637767,0.0029834548,0.0,0.03032456,0.0,0.06908488,0.0,0.011270255,0.019657603,0.030527856,0.0,0.0,0.0,0.010617815,0.0,0.08216602,0.016139183,0.011970934,0.0,0.12679867,0.0,0.2297098,0.046024833,0.0
SRD5A2,0.0,0.0,0.092134185,0.0,0.0,0.030719107,0.0,0.043661155,0.07722296,0.05778821,0.20547123,0.0,0.4467449,0.0,0.2765686,0.43133387,1.5565834,0.0,0.4451048,0.0,0.03400799,0.07538761,0.05000387,0.010117519,0.0,0.0
NGFR,0.0,0.0,0.1489665,0.0,0.0,0.0,0.0,0.0,0.0700351,0.17254893,0.0747508,1.4457706,0.0,0.0,0.0,0.0,0.16326109,0.0,0.04139295,0.09239867,0.0,0.11928785,0.0,0.0,0.00044580764,0.0
XDH,0.0,0.041983802,0.0,0.007993945,0.08672517,0.0,0.0,0.018865652,0.0,0.0004180732,0.0,0.0,0.0,0.055825457,0.016249081,0.00025464222,0.0,0.015201924,0.06906667,0.3531135,0.0,0.096443005,0.0125309,0.0,0.004331991,0.0
RALB,0.0,0.27858078,0.09790928,0.27541167,0.54209495,0.12808663,0.38488662,0.115718834,0.053734,0.30514657,0.14438713,0.13453764,0.0,0.3832806,0.19129668,0.14497507,0.1561815,0.25245067,0.19796737,0.27073526,0.108798556,0.18030526,0.16003007,0.0,0.15265721,0.34973693
PHB,0.0,0.03454396,0.029328877,0.16461566,0.11810323,0.0793257,0.0,0.0,0.0,0.098129764,0.13094549,0.00949791,0.0,0.11078399,0.044924863,0.04133616,0.0,0.02626821,0.0,0.18707693,0.0,0.11651198,0.05654244,0.14760275,0.016739095,0.14057396
GNA15,0.0,0.07150709,0.14777695,0.0,0.0,0.0,0.0,0.0,0.050165404,0.054935917,0.041253515,0.019460639,0.02409383,0.0,0.002199394,0.0007803094,0.05598978,0.0,0.016242577,0.0,0.0,0.033402715,0.0,0.0,0.03418748,0.0
PPM1B,0.0,0.250086,0.05537753,0.0,0.16633913,0.09548783,0.19074596,0.05177729,0.053217888,0.07820781,0.0,0.07234742,0.039185338,0.52015007,0.08659334,0.07295018,0.059647817,0.14027065,0.2791508,0.22262572,0.06481597,0.21919924,0.10913306,0.0,0.02400162,0.0
TMEM185B,0.0,0.0,0.12133189,0.0136783,0.5315587,0.030836944,0.030523695,0.08598784,0.056716908,0.26205412,0.0,0.11327262,0.0,0.43209073,0.19848847,0.071059555,0.046954233,0.015230081,0.06352992,0.29408044,0.083892494,0.11480925,0.016966648,0.06336939,0.057577908,0.0
SCRN2,0.0,0.0,0.14730035,0.06388307,0.40963885,0.10910062,0.030774988,0.05776169,0.06877922,0.1358302,0.0,0.1260373,0.0,0.17356147,0.14960667,0.03645812,0.09347262,0.13224289,0.0,0.21354859,0.17034426,0.1250415,0.054561786,0.107658446,0.0514802,0.11383084
ACE,0.0,0.0,0.044255402,0.0,0.10687705,0.0,0.06192447,0.0,0.047819495,0.2242095,0.07732141,0.044286415,0.0,0.16206345,0.0,0.020343447,0.034801867,0.060758423,0.12645823,0.0,0.0,0.0,0.0,0.0,0.09574561,0.045353506
CLIP4,0.0,0.0,0.254735,0.0,0.0,0.100426205,0.0,0.1585909,0.111536846,0.19736497,0.1408131,0.20391119,0.068324134,0.0,0.28036776,0.17528298,0.20652573,0.0,0.1754997,0.038582925,0.21003363,0.0930012,0.0,0.42186695,0.0513408,0.0
PKDCC,0.0,0.0,0.0,0.0555877,0.08130594,0.0,0.059807017,0.043165702,0.0,0.0,0.0,0.8177633,0.15758957,0.14253382,0.09633419,0.023923755,0.29561192,0.08531192,0.0,0.104083754,0.16765277,0.070540026,0.014052246,0.0,0.064498186,0.0
SKAP1,0.0,0.0,0.07116123,0.025191868,0.0,0.0,0.061421786,0.0,0.11152831,0.0,0.012499121,0.02753981,0.002433968,0.0014663832,0.01689639,0.0,0.22193359,0.0,0.0,0.0,0.076263756,0.1036911,0.0,0.018090565,0.055685993,0.0
MOB3A,0.0,0.0,0.15309304,0.115717575,0.04841294,0.13194428,0.12770657,0.06288911,0.009673008,0.14105295,0.23599242,0.09539308,0.07464584,0.0,0.26597095,0.19713035,0.16257955,0.053048152,0.09054394,0.2734644,0.033774815,0.099139236,0.010575941,0.21395865,0.17097326,0.0016262364
HLF,0.0,0.014802526,0.0037479124,0.0,0.0,0.0,0.0,0.0460469,0.0,0.047714703,0.06592107,0.075104415,0.026433297,0.0,0.15739557,0.041306667,0.065216504,0.0,0.10212136,0.019516412,0.0,0.0526194,0.006426733,0.09202849,0.044438973,0.0
MTMR4,0.0,0.14129646,0.11402136,0.0034302557,0.29801044,0.0,0.008453422,0.038205348,0.058882218,0.12764516,0.08209203,0.033292808,0.0,0.14042164,0.04799334,0.12839068,0.18442649,0.058475744,0.11346946,0.0,0.09163936,0.09137997,0.036417715,0.11077372,0.055176158,0.08159227
MGAT5,0.0,0.04729496,0.1661411,0.14562407,0.26728827,0.0,0.09654396,0.0004858604,0.10732972,0.0,0.03485437,0.05915724,0.01770895,0.16259131,0.16544181,0.09020443,0.0712836,0.19715828,0.00010577748,0.16086483,0.28601074,0.2819332,0.1933108,0.016238308,0.02179879,0.17406374
PRKD3,0.0,0.0,0.15367886,0.08750146,0.13693114,0.038540084,0.0,0.011501162,0.054217204,0.050130893,0.23603821,0.070854746,0.17385806,0.23132688,0.0,0.1330149,0.31786606,0.0,0.0,0.030142477,0.19478136,0.08412187,0.011613112,0.07699828,0.07305863,0.08156445
RAD51C,0.0,0.11064958,0.0,0.12444762,0.08412035,0.13884804,0.20105778,0.006160724,0.075440735,0.11837873,0.06010373,0.093480505,0.0,0.17574646,0.0,0.052658536,0.07139212,0.2590301,0.0,0.09198056,0.31391433,0.0,0.13910204,0.12233138,0.0,0.068851314
PPM1E,0.0,0.0,0.0,0.035375223,0.024237221,0.0037312224,0.01472836,0.0,0.00408991,0.030765004,0.0,0.0,0.0,0.06149263,0.0,0.0,0.0,0.043137364,0.0004904056,0.0,0.0,0.0,0.0,0.0,0.0,0.03523748
TRIM37,0.0,0.2744183,0.0,0.0,0.27787733,0.059897892,0.13433401,0.008311384,0.11793788,0.0,0.14126487,0.024101386,0.06740666,0.25791457,0.21763265,0.013061251,0.0,0.045061957,0.10307127,0.025454823,0.47281036,0.21508251,0.19588575,0.009560352,0.06947869,0.31152928
QPCT,0.0,0.0,0.06647893,0.06944841,0.021542568,0.0,0.026115913,0.03571635,0.015559939,0.04683096,0.0032843852,0.024090603,0.0,0.109993644,0.0,0.03366315,0.052568942,0.020834636,0.0,0.0,0.0,0.019128634,0.04236423,0.0,0.008202174,0.0631747
CYP1B1,0.0,0.0,0.20533851,0.49269402,1.0357783,0.22388984,0.0,0.25796884,0.09233093,0.0,0.06365638,0.59489864,0.773463,0.057714634,0.38142192,0.44428623,0.36231184,0.6480886,0.9682077,0.0,0.0,0.14589858,0.093789525,0.0,0.010832405,0.0
LYPD6,0.0,0.0,0.0,0.0,0.15927516,0.046183854,0.0051643667,0.0,0.0,0.0,0.0,0.0,0.0,0.3037879,0.0,0.0,0.0,0.0,0.0,0.0,0.119637005,0.0,0.0,0.0,0.0,0.025142519
UTP18,0.0,0.0,0.09339865,0.0647183,0.13522996,0.020054273,0.06718024,0.06213818,0.13963543,0.032085724,0.008634387,0.0,0.03941377,0.28775653,0.0,0.0,0.0024697906,0.14666826,0.0,0.08796738,0.58447003,0.0010466825,0.1388453,0.02998487,0.0,0.0
PPP1R9B,0.0,0.0,0.47463983,0.1870382,0.35693604,0.09974417,0.007041914,0.15927424,0.0,0.21499838,0.08851212,0.089676075,0.20791502,0.31356224,0.06770277,0.039048616,0.25244915,0.11534929,0.3598111,0.24042106,0.34746274,0.115584396,0.0,0.0,0.23819098,0.05947863
SNX11,0.0,0.040962774,0.027933817,0.011442585,0.1243768,0.0,0.0,0.022047948,0.05659737,0.06256651,0.08196812,0.033424307,0.018706627,0.16760255,0.0079474095,0.04815461,0.025062954,0.0033854975,0.15551504,0.057690397,0.029630596,0.06916715,0.033940352,0.089827836,0.0,0.056639656
ADAT3,0.0,0.0,0.072109364,0.01147685,0.049840316,0.0012743624,0.025306202,0.015138281,0.008689385,0.022881625,0.0,0.014245674,0.0,0.0828611,0.0,0.0,0.011221293,0.02196696,0.02391235,0.017053561,0.0,0.0,0.007976766,0.0044632135,0.013615098,0.0
GALM,0.0,0.0,0.06548621,0.0,0.0,0.014493265,0.0,0.009303426,0.0,0.08178893,0.036197014,0.021770008,0.12082226,0.0,0.030065397,0.10837125,0.05191106,0.0,0.24666005,0.0,0.0,0.074388295,0.021260414,0.07784857,0.024861224,0.0
BAZ2B,0.0,0.0,0.25256753,0.0,0.16135703,0.1182813,0.0,0.06352368,0.013818044,0.19222242,0.0,0.2066212,0.115720354,0.40212503,0.0,0.13610943,0.21503231,0.16570924,0.0,0.19827342,0.055163104,0.012316051,0.08356247,0.059628062,0.084183514,0.10678035
RND3,0.0,0.0,0.2682799,0.0,0.0,0.012328101,0.0,0.010034041,0.19457948,0.043106355,0.0,0.19188611,0.50601196,0.029198686,0.0,0.10612288,0.099157825,0.0074107395,0.0,0.0,0.022894682,0.09575797,0.0,0.16039325,0.04685708,0.04245585
NMI,0.0,0.12295825,0.21381977,0.053277537,0.0,0.04533381,0.0,0.0,0.04883264,0.01723553,0.0,0.069682606,0.078352004,0.00026960165,0.12238975,0.0431751,0.11750047,0.0,0.0,0.0032623736,0.14624718,0.00086979923,0.05913763,0.03782678,0.03721905,0.05370052
SKA2,0.0,0.030451803,0.0,0.027791074,0.0,0.004183227,0.028599426,0.00339002,0.012670661,0.0053628464,0.07345991,0.094881125,0.009635418,0.0868742,0.061788402,0.0023276573,0.0026423477,0.0021848613,0.0,0.06544308,0.19791049,0.011599711,0.0,0.07675102,0.0,0.0
PRR11,0.0,0.0,0.0,0.0,0.0,0.0,0.00017031154,0.007615195,0.01466421,0.0,0.02163166,0.03650046,0.0,0.011740778,0.01615323,0.0,0.0,0.0,0.0,0.04902744,0.0,0.0,0.0,0.0,0.0,0.0060088276
SMG8,0.0,0.08879478,0.0044313045,0.009580008,0.061807793,0.010655462,0.008613132,0.022560267,0.017388051,0.02590149,0.028111907,0.044298854,0.0,0.0,0.011085287,0.0039016285,0.016703177,4.7802154e-05,0.007853403,0.0,0.037806384,0.0,0.0259815,0.053678054,0.03615847,0.04778551
GADD45B,0.0,0.0,0.06437703,0.0,0.036334883,0.048903257,0.0,0.0,1.2316431,0.194259,0.0,0.09730728,4.071483,0.0,0.0,0.14095601,1.1201061,0.0,0.0,0.07910089,0.2780418,0.0,0.0,0.79145783,0.16261145,0.0
NME1,0.0,0.0,0.09694467,0.11003765,0.9372207,0.056992564,0.3436248,0.067922235,0.0,0.23600775,0.0,0.04889633,0.0,1.0500613,0.0,0.007387827,0.0,0.14549246,0.20755222,0.72018075,1.0903102,0.20580834,0.0,0.14277448,0.029075263,0.008106833
FEZ2,0.0,0.044010118,0.111469075,0.1053474,0.009785198,0.09790463,0.12958847,0.07471438,0.05126792,0.18645643,0.09174297,0.13875327,0.10073085,0.08532238,0.057809226,0.07909857,0.064453475,0.022116486,0.01631392,0.1681846,0.26937744,0.12551816,0.03755539,0.0,0.10147915,0.03623012
CXCR4,0.0,0.0,0.20453689,0.27686137,0.0,0.0,0.0,0.0,0.6212164,0.0,0.0,0.0627123,0.14120016,0.0,0.06364281,0.0,1.3286604,0.0048359116,0.0,0.10518158,0.43006432,0.39086246,0.0,0.0,0.05332961,0.0
TSPOAP1,0.0,0.1649372,0.17531787,0.0,0.26292416,0.14578696,0.050049786,0.021630803,0.07144947,0.09021009,0.0,0.0459037,0.1644661,0.01749884,0.15572491,0.18314107,0.12545654,0.1324152,0.26807514,0.18055947,0.21422392,0.20881715,0.06357488,0.22665207,0.061244454,0.19666602
HOXB2,0.0,0.0,0.13308091,0.0,0.0,0.0017860241,0.0,0.0,0.0,0.1292861,0.0,0.19694912,0.0,0.0,0.124896385,0.06753753,0.4762006,0.0,0.10064452,0.023573771,0.17053181,0.02213704,0.0,0.054204118,0.02305939,0.0
SPPL2B,0.0,0.1405182,0.18629281,0.04237065,0.135388,0.061907463,0.17945178,0.06688694,0.022801494,0.044866253,0.23893818,0.10064512,0.0,0.007989645,0.012497189,0.068763204,0.0349828,0.14455618,0.23736407,0.17518093,0.0,0.15920135,0.0,0.0,0.06770668,0.29724583
LYPD6B,0.0,0.0,0.07853862,0.0,0.0075185318,0.0,0.0,0.0,0.0,0.022796495,0.0,0.0065346234,0.0,0.0,0.0,0.0,0.0,0.04516151,0.0,0.025628403,0.09605121,0.019030394,0.0,0.018080521,0.0011790474,0.002798157
DGKE,0.0,0.09650551,0.013086388,0.032637615,0.08355976,0.019881632,0.017105509,0.0,0.016255636,0.037480198,0.0,0.0,0.0,0.018379202,0.099145144,0.09160918,0.18415159,0.0,0.18451466,0.10085085,0.0,0.0,0.0,0.11390906,0.031836722,0.06238559
C17orf67,0.0,0.0,0.038957857,0.0,0.0,0.03440755,0.0,0.0,0.003973414,0.008315954,0.027121196,0.023620771,0.0,0.0,0.021810288,0.05834659,0.108170636,0.0,0.11036155,0.029231662,0.0,0.0,0.0,0.01400277,0.0024786415,0.0
HEATR5B,0.0,0.0,0.13362595,0.14431848,0.25264183,0.06854342,0.22061539,0.02755031,0.04539135,0.18389912,0.0,0.0,0.0,0.0,0.0,0.041293237,0.0,0.07246008,0.095523134,0.24633838,0.28089327,0.14984024,0.09574819,0.0,0.054866407,0.37166744
ACVR2A,0.0,0.0,0.052851308,0.005488678,0.37378848,0.042005554,0.04016919,0.08027104,0.02261441,0.14455783,0.084017485,0.12928961,0.039098844,0.2754489,0.0,0.04778656,0.23518921,0.07878621,0.0,0.0,0.30860606,0.05026888,0.09413819,0.15520392,0.0,0.0
GPATCH11,0.0,0.026414692,0.019626303,0.012420213,0.0,0.025792873,0.0,0.0033959423,0.015943399,0.009514091,0.081688754,0.04806231,0.0,0.1054002,0.0,0.0,0.0,0.0,0.01626848,0.021926919,0.0864419,0.016184922,0.032372497,0.07115807,0.0017155001,0.010597044
ZEB2,0.0,0.001245456,0.06873556,0.15110274,0.0,0.0,0.04845057,0.056586243,0.0989243,0.01207617,0.05642037,1.0891314,0.0,0.0,0.09925018,0.0494919,0.07979607,0.10814182,0.122700796,0.0,0.19247264,0.3644611,0.0,0.2829584,0.3756467,0.0
GTDC1,0.0,0.07044147,0.02594423,0.0,0.022830557,0.05414901,0.017295912,0.012397261,0.0,0.0,0.035329603,0.11567342,0.0,0.08523362,0.0,0.027182285,0.007648797,0.060741536,0.0,0.0,0.21661867,0.0,0.0,0.0,0.085841484,0.03690409
NOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025671314,0.0,0.01953187,0.0,0.0378595,0.09496269,0.03232445,0.0,0.0,0.0,0.0,0.0,0.0,0.090045914,0.0,0.0
PLEKHJ1,0.0,0.19833569,0.075834885,0.08701488,0.35996315,0.0,0.0,0.032611568,0.013161171,0.09324732,0.06620143,0.16581923,0.0,0.081272766,0.19812717,0.0,0.069022,0.025514511,0.1712901,0.2663776,0.41491142,0.1598999,0.0,0.0,0.03557875,0.17625152
CEBPZOS,0.0,0.16113834,0.09593283,0.17971621,0.30681336,0.14747956,0.30182353,0.00822534,0.0,0.095553495,0.15478374,0.08827532,0.0,0.19845387,0.0,0.04060188,0.09118197,0.065595575,0.21900316,0.3608258,0.0,0.1176058,0.22423214,0.29924482,0.0006530335,0.34941638
VEZF1,0.0,0.004512226,0.24001288,0.049497053,0.21826166,0.06618292,0.0979313,0.0,0.114026375,0.21488781,0.19881104,0.12152197,0.21878499,0.16956797,0.294993,0.1534605,0.02866007,0.22530316,0.0128185265,0.22919793,0.0,0.24883795,0.103488296,0.24970621,0.10262895,0.28938112
NDUFAF7,0.0,0.05320794,0.08673455,0.005746512,0.10965028,0.13642637,0.0,0.05725192,0.084618784,0.0,0.019057779,0.034499414,0.066606514,0.018699799,0.0,0.0,0.06331785,0.074513674,0.13480487,0.119383916,0.17956658,0.022085814,0.031874992,0.21265252,0.03720285,0.13215089
ARHGAP15,0.0,0.0,0.0777413,0.07833327,0.0,0.0,0.0,0.05824552,0.021749513,0.0025713267,0.0056979973,0.02100486,0.0,0.0,0.0,0.0,0.113703705,0.0142946495,0.0,0.0,0.0,0.04890197,0.0,0.0,0.036962274,0.0
TBXA2R,0.0,0.0,0.0,0.011912483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15146679,0.02110133,0.0,0.0009074353,0.023834648,0.0,0.0,0.037252724,0.018322013,0.0,0.0,0.0,0.016226873,0.040812876,0.0
VIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010283531,0.0,0.0099333655,0.07927802,0.45621505,0.24943806,0.0,0.035591047,0.019678855,0.16778424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028309606,0.0
IZUMO4,0.0,0.0,0.066685624,0.0042396886,0.058925666,0.078682765,0.039196637,0.020748267,0.0,0.075623035,0.028973253,0.06087877,0.051855393,0.0,0.0,0.016607717,0.07264252,0.011650212,0.11548414,0.17185952,0.0,0.07027996,0.008896849,0.0,0.0096343225,0.0
PCTP,0.0,0.13326645,0.034224212,0.02768338,0.22316733,0.0,0.023974491,0.0,0.040270265,0.034388285,0.02589768,0.06602448,0.0,0.0,0.0,0.038677756,0.088931814,0.0,0.0,0.0021470943,0.0,0.05293336,0.0,0.0755707,0.045517925,0.11187943
TMEM100,0.0,0.0,0.016993936,0.025818614,0.0,0.04557055,0.0,0.020121094,0.00078708434,0.010232304,0.017776044,0.054743186,0.03826639,0.0,0.0,0.0,0.012084642,0.0,0.0,0.0,0.0,0.06293915,0.0,0.085997984,0.0028399862,0.003418133
KYNU,0.0,0.0,0.07139408,0.021463053,0.0,0.0,0.0,0.002132281,0.071544565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010293849,0.0,0.0005662909,0.0,0.039301485,0.0021148014,0.0,0.0,0.0
SPOPL,0.0,0.0,0.14943083,0.25640118,0.6642282,0.0,0.26654813,0.099582136,0.0,0.1852107,0.043315098,0.1303081,0.14285888,0.6634856,0.10273533,0.19915618,0.0,0.1130095,0.07940961,0.19988808,0.5406814,0.09108821,0.15497437,0.052612275,0.0,0.07158845
MMD,0.0,0.0,0.0053480365,0.061620995,0.0052885516,0.023268266,0.0,0.0,0.08913198,0.008298204,0.0,0.04307341,0.0,0.0,0.0032278462,0.059784714,0.044771988,0.060334176,0.0,0.0,0.0,0.078067474,0.0,0.094524674,0.052408826,0.040590636
GDPD1,0.0,0.0,0.0,0.043126658,0.3500995,0.0,0.016486056,0.0,0.0,0.0,0.0013066555,0.0,0.0,0.30350325,0.06963273,0.0,0.013045882,0.103226066,0.0,0.009766239,0.032852735,0.0,0.061912145,0.019573092,0.0,0.004584137
SPAG9,0.0,0.088975474,0.12137544,0.03822866,0.16146033,0.15651952,0.051096953,0.0,0.15859343,0.087082535,0.048627075,0.38129774,0.2792959,0.2786267,0.17683718,0.18430509,0.3428221,0.08829139,0.22510867,0.11229618,0.71341556,0.180926,0.051276397,0.1577486,0.12653887,0.0
ABHD17A,0.0,0.07612699,0.0,0.024042424,0.06607175,0.019809334,0.0,0.011255314,0.013851644,0.00079139264,0.0,0.0069548255,0.0,0.032862652,0.009731057,0.0,0.0,0.023773242,0.0,0.021948857,0.0,0.039049875,0.017423915,0.0,0.048389707,0.038886067
ACSF2,0.0,0.0,0.36434266,0.0,0.0,0.0,0.0,0.090490565,0.0,0.29258728,0.049931854,0.04469341,0.0868997,0.0,0.12742664,0.0264143,0.20127612,0.0,0.01947073,0.0,0.0,0.014018566,0.025973806,0.0,0.07277133,0.0
PPM1D,0.0,0.0,0.09296057,0.0028687466,0.05538707,0.067510635,0.058686525,0.075035766,0.07592086,0.0721848,0.0,0.108413905,0.0,0.0930587,0.011406157,0.05334331,0.20490788,0.100380816,0.060523048,0.29422277,0.0,0.08300305,0.0,0.036535393,0.13752364,0.113652006
HOXB4,0.0,0.0,0.033356026,0.0,0.0,0.0,0.016363265,0.00017808867,0.0,0.002626582,0.0,0.04386839,0.0023839779,0.0,0.0,0.011833157,0.0,0.0044263033,0.021733947,0.0,0.019110324,0.0,0.0,0.0,0.041774224,0.0
THUMPD2,0.0,0.15932651,0.06537906,0.06813309,0.029021885,0.029103681,0.0,0.0,0.0,0.057351734,0.0,0.039429247,0.0,0.059786275,0.043628335,0.03528565,0.026043683,0.078670315,0.06451495,0.0043876115,0.32167265,0.0,0.07811345,0.049756356,0.08187,0.0
MARCH7,0.0,0.12502909,0.15698844,0.09764617,0.4458214,0.10328401,0.22464153,0.0,0.0004569233,0.15761419,0.08292458,0.122515745,0.10066134,0.33962345,0.0,0.10125634,0.21448782,0.079421945,0.28087804,0.23079865,0.15580502,0.24432068,0.092129245,0.117832944,0.108954266,0.0
CEP112,0.0,0.0,0.028599204,0.009689137,0.0076931645,0.01057514,0.021972112,0.0,0.008241336,0.0,0.0,0.053981844,0.0015005118,0.0,0.05493126,0.0,0.10722805,0.0,0.12745774,0.0,0.080560505,0.0028149122,0.03802022,0.13125849,0.041268125,0.0
TBX2,0.0,0.03803885,0.0032032786,0.022915909,0.050171986,0.011289076,0.0,0.044631213,0.013653345,0.057645276,0.10812821,0.2201356,0.0,0.032673962,0.0,0.1314939,0.0,0.0,0.080755934,0.0,0.0,0.34412298,0.07465751,0.48860127,0.26466027,0.056025065
PNPO,0.0,0.17509158,0.022080353,0.11164049,0.2779049,0.0,0.005731561,0.059151795,0.06796797,0.07124398,0.038453277,0.029697947,0.0,0.25848833,0.062213786,0.0,0.0,0.008419023,0.027010953,0.06253793,0.40350989,0.04309986,0.0,0.045969445,0.0,0.028803736
TBX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15716524,0.0625387,0.00190828,0.0,0.0,0.0,0.0,0.0,0.12770657,0.0,0.014762162,0.03288164,0.06457821,0.0,0.08485624,0.0,0.36610007,0.0,0.0
CACNB4,0.0,0.029638954,0.014171452,0.0,0.009281285,0.017482249,0.0,0.0,0.017850678,0.048218943,0.03324339,0.015515706,0.0,0.015002654,0.036932137,0.00023745131,0.005558535,0.0,0.023630217,0.021174196,0.033399582,0.0,0.023223124,0.0,0.024463013,0.10746348
SLC8A1,0.0,0.0,0.11939984,0.0,0.0,0.0,0.15802984,0.2613056,0.2938457,0.0,0.0036971997,0.0,0.33635822,0.0,0.3277161,0.40147743,0.39288136,0.17464963,0.53895307,0.0,0.2493135,0.20738195,0.0,0.5172154,0.0,0.0
GAMT,0.0,0.0023615558,0.0065678824,0.07953373,0.13324243,0.07098268,0.26613942,0.0,0.0,0.2948956,0.04363116,0.12084597,0.03172127,0.111967534,0.17632467,0.02849307,0.26955202,0.06197038,0.23597975,0.33541584,0.4056971,0.07247241,0.05921192,0.33779892,0.0,0.14544126
CAPN13,0.0,0.0,0.14928497,0.0,0.11602075,0.002157675,0.053774178,0.022350619,0.040305708,0.0015187776,0.0,0.0,0.0,0.099720076,0.0,0.0,0.0,0.005599125,0.0,0.0,0.0,0.0,0.0,0.0,0.0016108082,0.029197231
PRPF40A,0.0,0.21968006,0.2748984,0.20013572,0.73203725,0.09166093,0.0,0.024349889,0.0,0.29641476,0.13510543,0.17953455,0.14783396,0.7217169,0.0,0.12843595,0.39328593,0.0,0.3977982,0.46954495,0.15027632,0.15553601,0.050450962,0.29723275,0.04011548,0.0
CCDC148,0.0,0.0,0.025405154,0.0,0.0,0.0,0.05204899,0.030654682,0.0,0.024080433,0.0,0.0,0.04208354,0.0,0.010294688,0.008498959,0.0,0.0,0.0,0.0,0.0,0.0,0.014650581,0.0,0.0,0.0
SP2,0.0,0.017592218,0.15756829,0.009040734,0.25424108,0.0,0.0,0.003450327,0.032178387,0.049799748,0.027430275,0.068656825,0.0,0.25283998,0.13388228,0.04806788,0.25647143,0.13564467,0.1142698,0.0,0.27361485,0.0,0.025578687,0.10101764,0.12974842,0.13797916
SGCA,0.0,0.0,0.0,0.0,0.0,0.0,0.007275572,0.087472685,0.0,0.0,0.08224933,0.0,0.29521438,0.0,0.020839758,0.23247336,0.15059882,0.0,0.3230374,0.013083093,0.0,0.0,0.0,0.35586303,0.0,0.0
METTL2A,0.0,0.028888902,0.11430468,0.06891864,0.22891246,0.0426269,0.0957249,0.0,0.031371888,0.09176876,0.0,0.039542522,0.011135037,0.25667816,0.01613812,0.029403817,0.0,0.09589366,0.0,0.2758555,0.23433574,0.027985318,0.0,0.11113522,0.0,0.037885882
CYP27C1,0.0,0.0,0.006356303,0.0014985794,0.0,0.0,0.0,0.0,0.009232942,0.0,0.0,0.047307886,0.10317072,0.0,0.0,0.011319406,0.09226023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022111326,0.0
BIN1,0.0,0.06664976,0.10133676,0.14273268,0.45853,0.10149228,0.21125783,0.010075817,0.15034662,0.024065627,0.0,0.49094158,1.0671564,0.0,0.68930984,0.3671789,0.68795943,0.23741242,1.1081122,0.09277428,0.0,0.0,0.0,0.18522722,0.0,0.044381637
NDUFS7,0.0,0.052325405,0.06597159,0.086719595,0.27629995,0.009692832,0.00018805878,0.07602548,0.0,0.14816605,0.016847337,0.10013402,0.03956265,0.1514837,0.04240166,0.08761563,0.0,0.0072277975,0.0,0.16490148,0.18658677,0.029447591,0.0,0.114052266,0.09269976,0.0
PWWP3A,0.0,0.19546488,0.19634181,0.036545772,0.013150172,0.09329069,0.0688736,0.11205485,0.14267533,0.019120255,0.12075239,0.12467685,0.0,0.14750342,0.11622116,0.05949012,0.19985163,0.033948448,0.22650583,0.13895874,0.13401274,0.13590099,0.1623692,0.14088832,0.076627925,0.28664812
SGTA,0.0,0.005641761,0.14307335,0.0075931316,0.45287237,0.0060135927,0.24009492,0.0,0.16936374,0.17398508,0.026869586,0.088032626,0.0,0.28234118,0.32814735,0.121319406,0.29240763,0.14436606,0.032360014,0.5006491,0.42347047,0.12673046,0.06935808,0.22109483,0.034026094,0.17664266
GYPC,0.0,0.0,0.0004531294,0.0,0.0,0.09154926,0.0,0.1199908,0.100339286,0.0,0.2044263,0.030816482,0.15822652,0.0,0.069876,0.33959818,0.48161247,0.0396044,0.15121697,0.0,0.20205417,0.3594157,0.0,0.27384925,0.24431905,0.0
LRRC59,0.0,0.0,0.14410482,0.03603501,0.57855195,0.0,0.0,0.13737455,0.2547604,0.087823085,0.0,0.08957307,0.17842503,0.8509887,0.04947873,0.0,0.054989025,0.3163337,0.29763654,0.2918255,0.21922813,0.0,0.07152572,0.052451435,0.031286787,0.11383564
APPBP2,0.0,0.019552682,0.26909193,0.0,0.27216113,0.1772213,0.11261057,0.0,0.030480763,0.07367441,0.0,0.14787932,0.19715597,0.30382,0.037359465,0.07071628,0.13341783,0.2669227,0.018710693,0.0,0.45076972,0.0,0.11110684,0.16539752,0.040945802,0.0
